psi_norm		wexb(rad/s)
4.50691E-01	1.87064E+04
4.51342E-01	1.87022E+04
4.51993E-01	1.86980E+04
4.52644E-01	1.86939E+04
4.53296E-01	1.86899E+04
4.53947E-01	1.86859E+04
4.54598E-01	1.86819E+04
4.55249E-01	1.86780E+04
4.55900E-01	1.86741E+04
4.56551E-01	1.86702E+04
4.57202E-01	1.86662E+04
4.57854E-01	1.86623E+04
4.58505E-01	1.86585E+04
4.59156E-01	1.86546E+04
4.59807E-01	1.86507E+04
4.60458E-01	1.86468E+04
4.61109E-01	1.86430E+04
4.61760E-01	1.86392E+04
4.62412E-01	1.86354E+04
4.63063E-01	1.86316E+04
4.63714E-01	1.86278E+04
4.64365E-01	1.86240E+04
4.65016E-01	1.86202E+04
4.65667E-01	1.86165E+04
4.66318E-01	1.86127E+04
4.66970E-01	1.86090E+04
4.67621E-01	1.86053E+04
4.68272E-01	1.86015E+04
4.68923E-01	1.85979E+04
4.69574E-01	1.85942E+04
4.70225E-01	1.85906E+04
4.70876E-01	1.85869E+04
4.71528E-01	1.85832E+04
4.72179E-01	1.85796E+04
4.72830E-01	1.85760E+04
4.73481E-01	1.85724E+04
4.74132E-01	1.85687E+04
4.74783E-01	1.85652E+04
4.75434E-01	1.85616E+04
4.76086E-01	1.85580E+04
4.76737E-01	1.85545E+04
4.77388E-01	1.85509E+04
4.78039E-01	1.85475E+04
4.78690E-01	1.85439E+04
4.79341E-01	1.85404E+04
4.79992E-01	1.85369E+04
4.80644E-01	1.85335E+04
4.81295E-01	1.85300E+04
4.81946E-01	1.85265E+04
4.82597E-01	1.85230E+04
4.83248E-01	1.85196E+04
4.83899E-01	1.85162E+04
4.84550E-01	1.85127E+04
4.85202E-01	1.85094E+04
4.85853E-01	1.85060E+04
4.86504E-01	1.85026E+04
4.87155E-01	1.84992E+04
4.87806E-01	1.84959E+04
4.88457E-01	1.84926E+04
4.89108E-01	1.84893E+04
4.89760E-01	1.84859E+04
4.90411E-01	1.84826E+04
4.91062E-01	1.84794E+04
4.91713E-01	1.84761E+04
4.92364E-01	1.84728E+04
4.93015E-01	1.84695E+04
4.93666E-01	1.84663E+04
4.94318E-01	1.84631E+04
4.94969E-01	1.84599E+04
4.95620E-01	1.84566E+04
